cash_receipt_id,receipt_number,receipt_date,payer_customer_id,receipt_amount,currency_code,receipt_method,remittance_bank_account,status,created_date,last_update_date
1600001403,RCT20250719001403,2025-07-19 13:09:00,300000561,4554.51,CNY,BANK_TRANSFER,622200000000000561,APPLIED,2025-06-29 13:09:00,2025-06-29 13:09:00
1600001404,RCT20250821001404,2025-08-21 13:09:00,300000561,151682.01,CNY,BANK_TRANSFER,622200000000000561,APPLIED,2025-06-29 13:09:00,2025-06-29 13:09:00
1600001405,RCT20250525001405,2025-05-25 13:25:00,300000669,16493.63,CNY,BANK_TRANSFER,622200000000000669,APPLIED,2025-02-23 13:25:00,2025-02-23 13:25:00
1600001406,RCT20250529001406,2025-05-29 13:25:00,300000669,5176.76,CNY,BANK_TRANSFER,622200000000000669,APPLIED,2025-02-23 13:25:00,2025-02-23 13:25:00
1600001407,RCT20250410001407,2025-04-10 13:25:00,300000669,61847.3,CNY,BANK_TRANSFER,622200000000000669,APPLIED,2025-02-23 13:25:00,2025-02-23 13:25:00
1600001408,RCT20250216001408,2025-02-16 20:20:00,300000595,13221.55,CNY,BANK_TRANSFER,622200000000000595,APPLIED,2025-01-12 20:20:00,2025-01-12 20:20:00
1600001409,RCT20250202001409,2025-02-02 20:20:00,300000595,197.87,CNY,BANK_TRANSFER,622200000000000595,APPLIED,2025-01-12 20:20:00,2025-01-12 20:20:00
1600001410,RCT20240604001410,2024-06-04 04:32:00,300000570,104549.92,CNY,BANK_TRANSFER,622200000000000570,APPLIED,2024-04-25 04:32:00,2024-04-25 04:32:00
1600001411,RCT20240528001411,2024-05-28 04:32:00,300000570,44701.69,CNY,BANK_TRANSFER,622200000000000570,APPLIED,2024-04-25 04:32:00,2024-04-25 04:32:00
1600001412,RCT20260308001412,2026-03-08 23:11:00,300001000,47767.63,CNY,BANK_TRANSFER,622200000000001000,APPLIED,2026-02-05 23:11:00,2026-02-05 23:11:00
1600001413,RCT20260426001413,2026-04-26 23:11:00,300001000,4274.09,CNY,BANK_TRANSFER,622200000000001000,APPLIED,2026-02-05 23:11:00,2026-02-05 23:11:00
1600001414,RCT20260413001414,2026-04-13 23:11:00,300001000,185017.49,CNY,BANK_TRANSFER,622200000000001000,APPLIED,2026-02-05 23:11:00,2026-02-05 23:11:00
1600001415,RCT20260101001415,2026-01-01 22:26:00,300000172,25993.03,CNY,BANK_TRANSFER,622200000000000172,APPLIED,2025-10-25 22:26:00,2025-10-25 22:26:00
1600001416,RCT20260327001416,2026-03-27 16:50:00,300000191,10860.8,CNY,BANK_TRANSFER,622200000000000191,APPLIED,2025-12-31 16:50:00,2025-12-31 16:50:00
1600001417,RCT20260208001417,2026-02-08 16:50:00,300000191,3027.7,CNY,BANK_TRANSFER,622200000000000191,APPLIED,2025-12-31 16:50:00,2025-12-31 16:50:00
1600001418,RCT20260420001418,2026-04-20 16:50:00,300000191,82677.48,CNY,BANK_TRANSFER,622200000000000191,APPLIED,2025-12-31 16:50:00,2025-12-31 16:50:00
1600001419,RCT20260424001419,2026-04-24 16:50:00,300000191,25650.8,CNY,BANK_TRANSFER,622200000000000191,APPLIED,2025-12-31 16:50:00,2025-12-31 16:50:00
1600001420,RCT20250323001420,2025-03-23 10:01:00,300000029,5290.23,CNY,BANK_TRANSFER,622200000000000029,APPLIED,2025-02-14 10:01:00,2025-02-14 10:01:00
1600001421,RCT20260309001421,2026-03-09 12:56:00,300000387,32585.26,CNY,BANK_TRANSFER,622200000000000387,APPLIED,2026-01-27 12:56:00,2026-01-27 12:56:00
1600001422,RCT20250419001422,2025-04-19 00:24:00,300000269,7400.48,CNY,BANK_TRANSFER,622200000000000269,APPLIED,2025-01-14 00:24:00,2025-01-14 00:24:00
1600001423,RCT20250505001423,2025-05-05 00:24:00,300000269,28064.78,CNY,BANK_TRANSFER,622200000000000269,APPLIED,2025-01-14 00:24:00,2025-01-14 00:24:00
1600001424,RCT20250327001424,2025-03-27 00:24:00,300000269,9507.51,CNY,BANK_TRANSFER,622200000000000269,APPLIED,2025-01-14 00:24:00,2025-01-14 00:24:00
1600001425,RCT20250426001425,2025-04-26 00:24:00,300000269,3110.48,CNY,BANK_TRANSFER,622200000000000269,APPLIED,2025-01-14 00:24:00,2025-01-14 00:24:00
1600001426,RCT20260421001426,2026-04-21 04:04:00,300000468,17475.02,CNY,BANK_TRANSFER,622200000000000468,APPLIED,2026-02-23 04:04:00,2026-02-23 04:04:00
1600001427,RCT20260429001427,2026-04-29 04:04:00,300000468,9603.08,CNY,BANK_TRANSFER,622200000000000468,APPLIED,2026-02-23 04:04:00,2026-02-23 04:04:00
1600001428,RCT20241121001428,2024-11-21 08:39:00,300000885,101908.1,CNY,BANK_TRANSFER,622200000000000885,APPLIED,2024-11-08 08:39:00,2024-11-08 08:39:00
1600001429,RCT20251130001429,2025-11-30 16:56:00,300000242,3177.51,CNY,BANK_TRANSFER,622200000000000242,APPLIED,2025-09-16 16:56:00,2025-09-16 16:56:00
1600001430,RCT20251128001430,2025-11-28 16:56:00,300000242,3925.48,CNY,BANK_TRANSFER,622200000000000242,APPLIED,2025-09-16 16:56:00,2025-09-16 16:56:00
1600001431,RCT20250604001431,2025-06-04 14:13:00,300000613,1200.2,CNY,BANK_TRANSFER,622200000000000613,APPLIED,2025-02-12 14:13:00,2025-02-12 14:13:00
1600001432,RCT20260119001432,2026-01-19 22:16:00,300000018,1466.1,CNY,BANK_TRANSFER,622200000000000018,APPLIED,2025-10-13 22:16:00,2025-10-13 22:16:00
1600001433,RCT20250115001433,2025-01-15 22:10:00,300000341,20812.92,CNY,BANK_TRANSFER,622200000000000341,APPLIED,2024-09-23 22:10:00,2024-09-23 22:10:00
1600001434,RCT20241123001434,2024-11-23 22:10:00,300000341,4594.88,CNY,BANK_TRANSFER,622200000000000341,APPLIED,2024-09-23 22:10:00,2024-09-23 22:10:00
1600001435,RCT20250115001435,2025-01-15 22:10:00,300000341,33003.26,CNY,BANK_TRANSFER,622200000000000341,APPLIED,2024-09-23 22:10:00,2024-09-23 22:10:00
1600001436,RCT20241109001436,2024-11-09 22:10:00,300000341,22982.71,CNY,BANK_TRANSFER,622200000000000341,APPLIED,2024-09-23 22:10:00,2024-09-23 22:10:00
1600001437,RCT20260517001437,2026-05-17 22:46:00,300000960,85040.6,CNY,BANK_TRANSFER,622200000000000960,APPLIED,2026-03-20 22:46:00,2026-03-20 22:46:00
1600001438,RCT20260716001438,2026-07-16 22:46:00,300000960,62166.05,CNY,BANK_TRANSFER,622200000000000960,APPLIED,2026-03-20 22:46:00,2026-03-20 22:46:00
1600001439,RCT20250528001439,2025-05-28 21:44:00,300000721,7079.05,CNY,BANK_TRANSFER,622200000000000721,APPLIED,2025-03-19 21:44:00,2025-03-19 21:44:00
1600001440,RCT20250517001440,2025-05-17 21:44:00,300000721,120059.06,CNY,BANK_TRANSFER,622200000000000721,APPLIED,2025-03-19 21:44:00,2025-03-19 21:44:00
1600001441,RCT20250503001441,2025-05-03 21:44:00,300000721,8070.74,CNY,BANK_TRANSFER,622200000000000721,APPLIED,2025-03-19 21:44:00,2025-03-19 21:44:00
1600001442,RCT20250521001442,2025-05-21 21:44:00,300000721,15828.95,CNY,BANK_TRANSFER,622200000000000721,APPLIED,2025-03-19 21:44:00,2025-03-19 21:44:00
1600001443,RCT20240715001443,2024-07-15 01:45:00,300000114,35246.59,CNY,BANK_TRANSFER,622200000000000114,APPLIED,2024-05-14 01:45:00,2024-05-14 01:45:00
1600001444,RCT20250823001444,2025-08-23 13:20:00,300000829,13338.17,CNY,BANK_TRANSFER,622200000000000829,APPLIED,2025-05-08 13:20:00,2025-05-08 13:20:00
1600001445,RCT20240615001445,2024-06-15 22:24:00,300000765,14487.02,CNY,BANK_TRANSFER,622200000000000765,APPLIED,2024-04-23 22:24:00,2024-04-23 22:24:00
1600001446,RCT20250828001446,2025-08-28 08:34:00,300000048,21554.03,CNY,BANK_TRANSFER,622200000000000048,APPLIED,2025-07-13 08:34:00,2025-07-13 08:34:00
1600001447,RCT20250912001447,2025-09-12 08:34:00,300000048,2715.06,CNY,BANK_TRANSFER,622200000000000048,APPLIED,2025-07-13 08:34:00,2025-07-13 08:34:00
1600001448,RCT20250703001448,2025-07-03 03:23:00,300000929,92400.6,CNY,BANK_TRANSFER,622200000000000929,APPLIED,2025-05-21 03:23:00,2025-05-21 03:23:00
1600001449,RCT20250925001449,2025-09-25 03:23:00,300000929,5351.93,CNY,BANK_TRANSFER,622200000000000929,APPLIED,2025-05-21 03:23:00,2025-05-21 03:23:00
1600001450,RCT20260401001450,2026-04-01 09:13:00,300000910,52575.09,CNY,BANK_TRANSFER,622200000000000910,APPLIED,2026-02-24 09:13:00,2026-02-24 09:13:00
1600001451,RCT20260430001451,2026-04-30 09:13:00,300000910,5354.55,CNY,BANK_TRANSFER,622200000000000910,APPLIED,2026-02-24 09:13:00,2026-02-24 09:13:00
1600001452,RCT20260327001452,2026-03-27 09:13:00,300000910,15586.27,CNY,BANK_TRANSFER,622200000000000910,APPLIED,2026-02-24 09:13:00,2026-02-24 09:13:00
1600001453,RCT20260507001453,2026-05-07 09:13:00,300000910,65260.57,CNY,BANK_TRANSFER,622200000000000910,APPLIED,2026-02-24 09:13:00,2026-02-24 09:13:00
1600001454,RCT20251119001454,2025-11-19 03:05:00,300000647,142423.18,CNY,BANK_TRANSFER,622200000000000647,APPLIED,2025-09-29 03:05:00,2025-09-29 03:05:00
1600001455,RCT20250527001455,2025-05-27 19:37:00,300000985,3854.25,CNY,BANK_TRANSFER,622200000000000985,APPLIED,2025-02-16 19:37:00,2025-02-16 19:37:00
1600001456,RCT20250411001456,2025-04-11 19:37:00,300000985,20400.68,CNY,BANK_TRANSFER,622200000000000985,APPLIED,2025-02-16 19:37:00,2025-02-16 19:37:00
1600001457,RCT20260116001457,2026-01-16 09:04:00,300000705,949.03,CNY,BANK_TRANSFER,622200000000000705,APPLIED,2025-11-21 09:04:00,2025-11-21 09:04:00
1600001458,RCT20240827001458,2024-08-27 16:43:00,300000643,68947.55,CNY,BANK_TRANSFER,622200000000000643,APPLIED,2024-05-18 16:43:00,2024-05-18 16:43:00
1600001459,RCT20250806001459,2025-08-06 02:23:00,300000074,36207.06,CNY,BANK_TRANSFER,622200000000000074,APPLIED,2025-07-21 02:23:00,2025-07-21 02:23:00
1600001460,RCT20260102001460,2026-01-02 16:32:00,300000285,1954.22,CNY,BANK_TRANSFER,622200000000000285,APPLIED,2025-09-27 16:32:00,2025-09-27 16:32:00
1600001461,RCT20251225001461,2025-12-25 16:32:00,300000285,6857.39,CNY,BANK_TRANSFER,622200000000000285,APPLIED,2025-09-27 16:32:00,2025-09-27 16:32:00
1600001462,RCT20260122001462,2026-01-22 16:32:00,300000285,9125.68,CNY,BANK_TRANSFER,622200000000000285,APPLIED,2025-09-27 16:32:00,2025-09-27 16:32:00
1600001463,RCT20251229001463,2025-12-29 16:32:00,300000285,8658.21,CNY,BANK_TRANSFER,622200000000000285,APPLIED,2025-09-27 16:32:00,2025-09-27 16:32:00
1600001464,RCT20250516001464,2025-05-16 13:13:00,300000606,101883.14,CNY,BANK_TRANSFER,622200000000000606,APPLIED,2025-01-18 13:13:00,2025-01-18 13:13:00
1600001465,RCT20250719001465,2025-07-19 20:14:00,300000548,112206.25,CNY,BANK_TRANSFER,622200000000000548,APPLIED,2025-04-27 20:14:00,2025-04-27 20:14:00
1600001466,RCT20260205001466,2026-02-05 11:17:00,300000094,4280.39,CNY,BANK_TRANSFER,622200000000000094,APPLIED,2026-01-07 11:17:00,2026-01-07 11:17:00
1600001467,RCT20260411001467,2026-04-11 11:17:00,300000094,54690.07,CNY,BANK_TRANSFER,622200000000000094,APPLIED,2026-01-07 11:17:00,2026-01-07 11:17:00
1600001468,RCT20251022001468,2025-10-22 03:57:00,300000750,87465.49,CNY,BANK_TRANSFER,622200000000000750,APPLIED,2025-06-26 03:57:00,2025-06-26 03:57:00
1600001469,RCT20250831001469,2025-08-31 03:57:00,300000750,105405.35,CNY,BANK_TRANSFER,622200000000000750,APPLIED,2025-06-26 03:57:00,2025-06-26 03:57:00
1600001470,RCT20241019001470,2024-10-19 04:00:00,300000281,1156.29,CNY,BANK_TRANSFER,622200000000000281,APPLIED,2024-08-12 04:00:00,2024-08-12 04:00:00
1600001471,RCT20240908001471,2024-09-08 04:00:00,300000281,30918.22,CNY,BANK_TRANSFER,622200000000000281,APPLIED,2024-08-12 04:00:00,2024-08-12 04:00:00
1600001472,RCT20250111001472,2025-01-11 06:15:00,300000544,43024.17,CNY,BANK_TRANSFER,622200000000000544,APPLIED,2024-09-26 06:15:00,2024-09-26 06:15:00
1600001473,RCT20250113001473,2025-01-13 06:15:00,300000544,94707.52,CNY,BANK_TRANSFER,622200000000000544,APPLIED,2024-09-26 06:15:00,2024-09-26 06:15:00
1600001474,RCT20250302001474,2025-03-02 20:41:00,300000031,78794.59,CNY,BANK_TRANSFER,622200000000000031,APPLIED,2024-12-18 20:41:00,2024-12-18 20:41:00
1600001475,RCT20260127001475,2026-01-27 18:48:00,300000902,53921.83,CNY,BANK_TRANSFER,622200000000000902,APPLIED,2025-10-22 18:48:00,2025-10-22 18:48:00
1600001476,RCT20251115001476,2025-11-15 18:48:00,300000902,148214.87,CNY,BANK_TRANSFER,622200000000000902,APPLIED,2025-10-22 18:48:00,2025-10-22 18:48:00
1600001477,RCT20250504001477,2025-05-04 04:19:00,300000961,48507.93,CNY,BANK_TRANSFER,622200000000000961,APPLIED,2025-02-14 04:19:00,2025-02-14 04:19:00
1600001478,RCT20250426001478,2025-04-26 04:19:00,300000961,11498.15,CNY,BANK_TRANSFER,622200000000000961,APPLIED,2025-02-14 04:19:00,2025-02-14 04:19:00
1600001479,RCT20250531001479,2025-05-31 04:19:00,300000961,17414.48,CNY,BANK_TRANSFER,622200000000000961,APPLIED,2025-02-14 04:19:00,2025-02-14 04:19:00
1600001480,RCT20260128001480,2026-01-28 15:51:00,300000642,7356.73,CNY,BANK_TRANSFER,622200000000000642,APPLIED,2026-01-14 15:51:00,2026-01-14 15:51:00
1600001481,RCT20250729001481,2025-07-29 02:18:00,300000922,14056.64,CNY,BANK_TRANSFER,622200000000000922,APPLIED,2025-05-30 02:18:00,2025-05-30 02:18:00
1600001482,RCT20250912001482,2025-09-12 02:18:00,300000922,5209.04,CNY,BANK_TRANSFER,622200000000000922,APPLIED,2025-05-30 02:18:00,2025-05-30 02:18:00
1600001483,RCT20250920001483,2025-09-20 02:18:00,300000922,54977.07,CNY,BANK_TRANSFER,622200000000000922,APPLIED,2025-05-30 02:18:00,2025-05-30 02:18:00
1600001484,RCT20250409001484,2025-04-09 01:44:00,300000114,72063.31,CNY,BANK_TRANSFER,622200000000000114,APPLIED,2025-01-21 01:44:00,2025-01-21 01:44:00
1600001485,RCT20250308001485,2025-03-08 01:44:00,300000114,92908.26,CNY,BANK_TRANSFER,622200000000000114,APPLIED,2025-01-21 01:44:00,2025-01-21 01:44:00
1600001486,RCT20260419001486,2026-04-19 19:14:00,300000282,35767.54,CNY,BANK_TRANSFER,622200000000000282,APPLIED,2026-02-20 19:14:00,2026-02-20 19:14:00
1600001487,RCT20260424001487,2026-04-24 19:14:00,300000282,5683.3,CNY,BANK_TRANSFER,622200000000000282,APPLIED,2026-02-20 19:14:00,2026-02-20 19:14:00
1600001488,RCT20260628001488,2026-06-28 19:14:00,300000282,120395.78,CNY,BANK_TRANSFER,622200000000000282,APPLIED,2026-02-20 19:14:00,2026-02-20 19:14:00
1600001489,RCT20260330001489,2026-03-30 19:14:00,300000282,42675.95,CNY,BANK_TRANSFER,622200000000000282,APPLIED,2026-02-20 19:14:00,2026-02-20 19:14:00
1600001490,RCT20260522001490,2026-05-22 19:14:00,300000282,19373.85,CNY,BANK_TRANSFER,622200000000000282,APPLIED,2026-02-20 19:14:00,2026-02-20 19:14:00
1600001491,RCT20240511001491,2024-05-11 11:49:00,300000207,4289.17,CNY,BANK_TRANSFER,622200000000000207,APPLIED,2024-04-18 11:49:00,2024-04-18 11:49:00
1600001492,RCT20251006001492,2025-10-06 07:33:00,300000523,88698.32,CNY,BANK_TRANSFER,622200000000000523,APPLIED,2025-07-29 07:33:00,2025-07-29 07:33:00
1600001493,RCT20251108001493,2025-11-08 04:13:00,300000101,23466.57,CNY,BANK_TRANSFER,622200000000000101,APPLIED,2025-08-24 04:13:00,2025-08-24 04:13:00
1600001494,RCT20260203001494,2026-02-03 06:04:00,300000525,6936.56,CNY,BANK_TRANSFER,622200000000000525,APPLIED,2025-10-29 06:04:00,2025-10-29 06:04:00
1600001495,RCT20260102001495,2026-01-02 15:05:00,300000814,18872.6,CNY,BANK_TRANSFER,622200000000000814,APPLIED,2025-10-23 15:05:00,2025-10-23 15:05:00
1600001496,RCT20251108001496,2025-11-08 12:10:00,300000483,3964.73,CNY,BANK_TRANSFER,622200000000000483,APPLIED,2025-06-18 12:10:00,2025-06-18 12:10:00
1600001497,RCT20251221001497,2025-12-21 09:29:00,300000855,1322.83,CNY,BANK_TRANSFER,622200000000000855,APPLIED,2025-11-17 09:29:00,2025-11-17 09:29:00
1600001498,RCT20260323001498,2026-03-23 09:29:00,300000855,1200.09,CNY,BANK_TRANSFER,622200000000000855,APPLIED,2025-11-17 09:29:00,2025-11-17 09:29:00
1600001499,RCT20260119001499,2026-01-19 09:29:00,300000855,5225.06,CNY,BANK_TRANSFER,622200000000000855,APPLIED,2025-11-17 09:29:00,2025-11-17 09:29:00
1600001500,RCT20251225001500,2025-12-25 11:39:00,300000762,4459.35,CNY,BANK_TRANSFER,622200000000000762,APPLIED,2025-08-08 11:39:00,2025-08-08 11:39:00
1600001501,RCT20251129001501,2025-11-29 11:39:00,300000762,34148.83,CNY,BANK_TRANSFER,622200000000000762,APPLIED,2025-08-08 11:39:00,2025-08-08 11:39:00
1600001502,RCT20260327001502,2026-03-27 05:18:00,300000610,925.16,CNY,BANK_TRANSFER,622200000000000610,APPLIED,2026-01-25 05:18:00,2026-01-25 05:18:00
1600001503,RCT20260412001503,2026-04-12 05:18:00,300000610,43153.47,CNY,BANK_TRANSFER,622200000000000610,APPLIED,2026-01-25 05:18:00,2026-01-25 05:18:00
1600001504,RCT20260320001504,2026-03-20 05:18:00,300000610,64056.14,CNY,BANK_TRANSFER,622200000000000610,APPLIED,2026-01-25 05:18:00,2026-01-25 05:18:00
1600001505,RCT20260429001505,2026-04-29 05:18:00,300000610,70942.46,CNY,BANK_TRANSFER,622200000000000610,APPLIED,2026-01-25 05:18:00,2026-01-25 05:18:00
1600001506,RCT20260112001506,2026-01-12 02:31:00,300000848,3068.8,CNY,BANK_TRANSFER,622200000000000848,APPLIED,2025-12-01 02:31:00,2025-12-01 02:31:00
1600001507,RCT20251224001507,2025-12-24 02:31:00,300000848,22747.98,CNY,BANK_TRANSFER,622200000000000848,APPLIED,2025-12-01 02:31:00,2025-12-01 02:31:00
1600001508,RCT20250215001508,2025-02-15 15:18:00,300000051,1796.24,CNY,BANK_TRANSFER,622200000000000051,APPLIED,2025-01-17 15:18:00,2025-01-17 15:18:00
1600001509,RCT20250515001509,2025-05-15 15:18:00,300000051,21052.28,CNY,BANK_TRANSFER,622200000000000051,APPLIED,2025-01-17 15:18:00,2025-01-17 15:18:00
1600001510,RCT20250531001510,2025-05-31 15:18:00,300000051,18147.87,CNY,BANK_TRANSFER,622200000000000051,APPLIED,2025-01-17 15:18:00,2025-01-17 15:18:00
1600001511,RCT20250708001511,2025-07-08 23:33:00,300000064,44812.1,CNY,BANK_TRANSFER,622200000000000064,APPLIED,2025-03-02 23:33:00,2025-03-02 23:33:00
1600001512,RCT20260105001512,2026-01-05 13:46:00,300000579,6712.67,CNY,BANK_TRANSFER,622200000000000579,APPLIED,2025-09-15 13:46:00,2025-09-15 13:46:00
1600001513,RCT20240828001513,2024-08-28 18:30:00,300000969,25883.94,CNY,BANK_TRANSFER,622200000000000969,APPLIED,2024-06-17 18:30:00,2024-06-17 18:30:00
1600001514,RCT20260120001514,2026-01-20 03:45:00,300000107,139648.74,CNY,BANK_TRANSFER,622200000000000107,APPLIED,2025-09-27 03:45:00,2025-09-27 03:45:00
1600001515,RCT20241109001515,2024-11-09 06:54:00,300000729,7678.25,CNY,BANK_TRANSFER,622200000000000729,APPLIED,2024-07-24 06:54:00,2024-07-24 06:54:00
1600001516,RCT20241006001516,2024-10-06 06:54:00,300000729,124745.67,CNY,BANK_TRANSFER,622200000000000729,APPLIED,2024-07-24 06:54:00,2024-07-24 06:54:00
1600001517,RCT20240711001517,2024-07-11 08:19:00,300000534,56393.78,CNY,BANK_TRANSFER,622200000000000534,APPLIED,2024-05-31 08:19:00,2024-05-31 08:19:00
1600001518,RCT20241019001518,2024-10-19 08:19:00,300000534,91111.74,CNY,BANK_TRANSFER,622200000000000534,APPLIED,2024-05-31 08:19:00,2024-05-31 08:19:00
1600001519,RCT20240926001519,2024-09-26 08:19:00,300000534,9195.31,CNY,BANK_TRANSFER,622200000000000534,APPLIED,2024-05-31 08:19:00,2024-05-31 08:19:00
1600001520,RCT20260117001520,2026-01-17 17:25:00,300000860,11826.9,CNY,BANK_TRANSFER,622200000000000860,APPLIED,2025-11-20 17:25:00,2025-11-20 17:25:00
1600001521,RCT20240918001521,2024-09-18 00:46:00,300000079,13898.52,CNY,BANK_TRANSFER,622200000000000079,APPLIED,2024-05-12 00:46:00,2024-05-12 00:46:00
1600001522,RCT20240703001522,2024-07-03 01:14:00,300000435,7106.8,CNY,BANK_TRANSFER,622200000000000435,APPLIED,2024-05-24 01:14:00,2024-05-24 01:14:00
1600001523,RCT20240730001523,2024-07-30 01:14:00,300000435,42155.36,CNY,BANK_TRANSFER,622200000000000435,APPLIED,2024-05-24 01:14:00,2024-05-24 01:14:00
1600001524,RCT20240731001524,2024-07-31 01:14:00,300000435,101909.31,CNY,BANK_TRANSFER,622200000000000435,APPLIED,2024-05-24 01:14:00,2024-05-24 01:14:00
1600001525,RCT20250104001525,2025-01-04 12:10:00,300000046,29145.92,CNY,BANK_TRANSFER,622200000000000046,APPLIED,2024-10-05 12:10:00,2024-10-05 12:10:00
1600001526,RCT20240714001526,2024-07-14 01:13:00,300000247,42771.28,CNY,BANK_TRANSFER,622200000000000247,APPLIED,2024-04-14 01:13:00,2024-04-14 01:13:00
1600001527,RCT20240711001527,2024-07-11 01:13:00,300000247,29725.02,CNY,BANK_TRANSFER,622200000000000247,APPLIED,2024-04-14 01:13:00,2024-04-14 01:13:00
1600001528,RCT20240813001528,2024-08-13 01:13:00,300000247,23235.67,CNY,BANK_TRANSFER,622200000000000247,APPLIED,2024-04-14 01:13:00,2024-04-14 01:13:00
1600001529,RCT20240526001529,2024-05-26 01:13:00,300000247,12002.89,CNY,BANK_TRANSFER,622200000000000247,APPLIED,2024-04-14 01:13:00,2024-04-14 01:13:00
1600001530,RCT20250611001530,2025-06-11 20:02:00,300000676,8713.93,CNY,BANK_TRANSFER,622200000000000676,APPLIED,2025-02-27 20:02:00,2025-02-27 20:02:00
1600001531,RCT20260219001531,2026-02-19 16:12:00,300000266,52029.4,CNY,BANK_TRANSFER,622200000000000266,APPLIED,2025-12-27 16:12:00,2025-12-27 16:12:00
1600001532,RCT20240923001532,2024-09-23 05:47:00,300000494,12954.79,CNY,BANK_TRANSFER,622200000000000494,APPLIED,2024-08-09 05:47:00,2024-08-09 05:47:00
1600001533,RCT20241021001533,2024-10-21 07:34:00,300000945,19286.7,CNY,BANK_TRANSFER,622200000000000944,APPLIED,2024-06-09 07:34:00,2024-06-09 07:34:00
1600001534,RCT20240912001534,2024-09-12 00:36:00,300000740,110964.55,CNY,BANK_TRANSFER,622200000000000740,APPLIED,2024-06-20 00:36:00,2024-06-20 00:36:00
1600001535,RCT20241201001535,2024-12-01 17:08:00,300000591,27811.29,CNY,BANK_TRANSFER,622200000000000591,APPLIED,2024-09-13 17:08:00,2024-09-13 17:08:00
1600001536,RCT20241220001536,2024-12-20 17:08:00,300000591,37629.32,CNY,BANK_TRANSFER,622200000000000591,APPLIED,2024-09-13 17:08:00,2024-09-13 17:08:00
1600001537,RCT20250126001537,2025-01-26 02:43:00,300000383,78135.58,CNY,BANK_TRANSFER,622200000000000383,APPLIED,2024-10-15 02:43:00,2024-10-15 02:43:00
1600001538,RCT20241102001538,2024-11-02 02:43:00,300000383,1342.13,CNY,BANK_TRANSFER,622200000000000383,APPLIED,2024-10-15 02:43:00,2024-10-15 02:43:00
1600001539,RCT20250408001539,2025-04-08 00:40:00,300000331,96612.65,CNY,BANK_TRANSFER,622200000000000331,APPLIED,2025-01-04 00:40:00,2025-01-04 00:40:00
1600001540,RCT20250325001540,2025-03-25 00:40:00,300000331,474.93,CNY,BANK_TRANSFER,622200000000000331,APPLIED,2025-01-04 00:40:00,2025-01-04 00:40:00
1600001541,RCT20250216001541,2025-02-16 01:46:00,300000638,1441.27,CNY,BANK_TRANSFER,622200000000000638,APPLIED,2025-01-22 01:46:00,2025-01-22 01:46:00
1600001542,RCT20250304001542,2025-03-04 01:46:00,300000638,15780.4,CNY,BANK_TRANSFER,622200000000000638,APPLIED,2025-01-22 01:46:00,2025-01-22 01:46:00
1600001543,RCT20250407001543,2025-04-07 01:46:00,300000638,3357.41,CNY,BANK_TRANSFER,622200000000000638,APPLIED,2025-01-22 01:46:00,2025-01-22 01:46:00
1600001544,RCT20250212001544,2025-02-12 01:46:00,300000638,1646.14,CNY,BANK_TRANSFER,622200000000000638,APPLIED,2025-01-22 01:46:00,2025-01-22 01:46:00
1600001545,RCT20250513001545,2025-05-13 01:46:00,300000638,88800.25,CNY,BANK_TRANSFER,622200000000000638,APPLIED,2025-01-22 01:46:00,2025-01-22 01:46:00
1600001546,RCT20241214001546,2024-12-14 23:32:00,300000615,49798.58,CNY,BANK_TRANSFER,622200000000000615,APPLIED,2024-09-24 23:32:00,2024-09-24 23:32:00
1600001547,RCT20260408001547,2026-04-08 17:35:00,300000424,31132.71,CNY,BANK_TRANSFER,622200000000000424,APPLIED,2026-01-04 17:35:00,2026-01-04 17:35:00
1600001548,RCT20240809001548,2024-08-09 07:27:00,300000605,17538.59,CNY,BANK_TRANSFER,622200000000000605,APPLIED,2024-04-17 07:27:00,2024-04-17 07:27:00
1600001549,RCT20240909001549,2024-09-09 03:49:00,300000547,28750.06,CNY,BANK_TRANSFER,622200000000000547,APPLIED,2024-07-25 03:49:00,2024-07-25 03:49:00
1600001550,RCT20241023001550,2024-10-23 03:49:00,300000547,5353.7,CNY,BANK_TRANSFER,622200000000000547,APPLIED,2024-07-25 03:49:00,2024-07-25 03:49:00
1600001551,RCT20250726001551,2025-07-26 19:00:00,300000491,13213.99,CNY,BANK_TRANSFER,622200000000000491,APPLIED,2025-06-10 19:00:00,2025-06-10 19:00:00
1600001552,RCT20251003001552,2025-10-03 19:00:00,300000491,85346.12,CNY,BANK_TRANSFER,622200000000000491,APPLIED,2025-06-10 19:00:00,2025-06-10 19:00:00
1600001553,RCT20240606001553,2024-06-06 06:20:00,300000585,14022.89,CNY,BANK_TRANSFER,622200000000000585,APPLIED,2024-05-04 06:20:00,2024-05-04 06:20:00
1600001554,RCT20241226001554,2024-12-26 22:43:00,300000673,114158.83,CNY,BANK_TRANSFER,622200000000000673,APPLIED,2024-11-18 22:43:00,2024-11-18 22:43:00
1600001555,RCT20260312001555,2026-03-12 17:24:00,300000162,12564.13,CNY,BANK_TRANSFER,622200000000000162,APPLIED,2025-11-27 17:24:00,2025-11-27 17:24:00
1600001556,RCT20260313001556,2026-03-13 17:24:00,300000162,1317.05,CNY,BANK_TRANSFER,622200000000000162,APPLIED,2025-11-27 17:24:00,2025-11-27 17:24:00
