bank_account_id,bank_name,branch_name,bank_account_num,account_name,account_type,status
600000238,中国建设银行,中国建设银行苏州吴中支行,622200000000000238,杭州华盛物流供应链有限公司,PUBLIC,ACTIVE
600000239,招商银行,招商银行北京海淀支行,622200000000000239,深圳远辰供应链制造有限公司,PUBLIC,ACTIVE
600000240,招商银行,招商银行杭州滨江支行,622200000000000240,杭州华盛贸易制造有限公司,PUBLIC,ACTIVE
600000241,交通银行,交通银行深圳南山支行,622200000000000241,苏州嘉禾医疗科技有限公司,PUBLIC,ACTIVE
600000242,招商银行,招商银行上海浦东新支行,622200000000000242,杭州嘉禾科技供应链有限公司,PUBLIC,ACTIVE
600000243,招商银行,招商银行苏州工业园支行,622200000000000243,苏州融信贸易供应链有限公司,PUBLIC,ACTIVE
600000244,兴业银行,兴业银行北京丰台支行,622200000000000244,苏州融信材料有限公司,PUBLIC,ACTIVE
600000245,交通银行,交通银行杭州西湖支行,622200000000000245,苏州安拓材料科技有限公司,PUBLIC,ACTIVE
600000246,中国银行,中国银行深圳福田支行,622200000000000246,上海华盛制造贸易有限公司,PUBLIC,ACTIVE
600000247,平安银行,平安银行深圳宝安支行,622200000000000247,苏州融信供应链科技有限公司,PUBLIC,ACTIVE
600000248,招商银行,招商银行深圳南山支行,622200000000000248,深圳明川供应链科技有限公司,PUBLIC,ACTIVE
600000249,中信银行,中信银行深圳福田支行,622200000000000249,上海云启物流科技有限公司,PUBLIC,ACTIVE
600000250,中国农业银行,中国农业银行苏州虎丘支行,622200000000000250,北京远辰供应链贸易有限公司,PUBLIC,ACTIVE
600000251,平安银行,平安银行上海闵行支行,622200000000000251,上海智联制造供应链有限公司,PUBLIC,ACTIVE
600000252,兴业银行,兴业银行上海闵行支行,622200000000000252,苏州明川材料有限公司,PUBLIC,ACTIVE
600000253,兴业银行,兴业银行上海徐汇支行,622200000000000253,北京恒越医疗制造有限公司,PUBLIC,ACTIVE
600000254,浦发银行,浦发银行深圳宝安支行,622200000000000254,上海启元医疗制造有限公司,PUBLIC,ACTIVE
600000255,兴业银行,兴业银行杭州西湖支行,622200000000000255,上海远辰材料供应链有限公司,PUBLIC,ACTIVE
600000256,中信银行,中信银行北京朝阳支行,622200000000000256,北京安拓医疗科技有限公司,PUBLIC,ACTIVE
600000257,中国建设银行,中国建设银行杭州西湖支行,622200000000000257,苏州明川医疗贸易有限公司,PUBLIC,ACTIVE
600000258,中国建设银行,中国建设银行杭州西湖支行,622200000000000258,深圳云启电子有限公司,PUBLIC,ACTIVE
600000259,浦发银行,浦发银行深圳福田支行,622200000000000259,苏州启元制造有限公司,PUBLIC,ACTIVE
600000260,浦发银行,浦发银行苏州虎丘支行,622200000000000260,苏州明川科技有限公司,PUBLIC,ACTIVE
600000261,招商银行,招商银行北京朝阳支行,622200000000000261,深圳融信供应链有限公司,PUBLIC,ACTIVE
600000262,中国建设银行,中国建设银行苏州虎丘支行,622200000000000262,杭州启元物流有限公司,PUBLIC,ACTIVE
600000263,中国工商银行,中国工商银行深圳福田支行,622200000000000263,北京云启科技制造有限公司,PUBLIC,ACTIVE
600000264,中信银行,中信银行深圳福田支行,622200000000000264,杭州云启制造有限公司,PUBLIC,ACTIVE
600000265,平安银行,平安银行深圳南山支行,622200000000000265,苏州嘉禾科技贸易有限公司,PUBLIC,ACTIVE
600000266,平安银行,平安银行北京丰台支行,622200000000000266,深圳远辰电子贸易有限公司,PUBLIC,ACTIVE
600000267,兴业银行,兴业银行杭州余杭支行,622200000000000267,苏州恒越物流有限公司,PUBLIC,ACTIVE
600000268,平安银行,平安银行上海闵行支行,622200000000000268,苏州启元供应链供应链有限公司,PUBLIC,ACTIVE
600000269,交通银行,交通银行北京朝阳支行,622200000000000269,深圳恒越供应链有限公司,PUBLIC,ACTIVE
600000270,平安银行,平安银行深圳福田支行,622200000000000270,杭州恒越制造有限公司,PUBLIC,ACTIVE
600000271,中国工商银行,中国工商银行北京海淀支行,622200000000000271,深圳智联材料科技有限公司,PUBLIC,ACTIVE
600000272,招商银行,招商银行深圳福田支行,622200000000000272,马颖,PUBLIC,ACTIVE
600000273,中信银行,中信银行北京朝阳支行,622200000000000273,深圳安拓材料科技有限公司,PUBLIC,ACTIVE
600000274,中国银行,中国银行苏州工业园支行,622200000000000274,杭州明川贸易有限公司,PUBLIC,ACTIVE
600000275,兴业银行,兴业银行上海徐汇支行,622200000000000275,杭州嘉禾贸易制造有限公司,PUBLIC,ACTIVE
600000276,兴业银行,兴业银行苏州工业园支行,622200000000000276,北京明川电子供应链有限公司,PUBLIC,ACTIVE
600000277,招商银行,招商银行北京丰台支行,622200000000000277,深圳云启供应链贸易有限公司,PUBLIC,ACTIVE
600000278,兴业银行,兴业银行杭州西湖支行,622200000000000278,深圳远辰贸易制造有限公司,PUBLIC,ACTIVE
600000279,平安银行,平安银行杭州西湖支行,622200000000000279,苏州恒越制造制造有限公司,PUBLIC,ACTIVE
600000280,招商银行,招商银行深圳福田支行,622200000000000280,深圳安拓科技科技有限公司,PUBLIC,ACTIVE
600000281,兴业银行,兴业银行上海徐汇支行,622200000000000281,深圳融信物流科技有限公司,PUBLIC,ACTIVE
600000282,平安银行,平安银行北京丰台支行,622200000000000282,北京安拓医疗科技有限公司,PUBLIC,ACTIVE
600000283,中国工商银行,中国工商银行上海浦东新支行,622200000000000283,苏州智联制造贸易有限公司,PUBLIC,ACTIVE
600000284,中国建设银行,中国建设银行杭州余杭支行,622200000000000284,苏州智联制造供应链有限公司,PUBLIC,ACTIVE
600000285,中国农业银行,中国农业银行杭州滨江支行,622200000000000285,杭州华盛科技科技有限公司,PUBLIC,ACTIVE
600000286,浦发银行,浦发银行上海闵行支行,622200000000000286,苏州启元医疗制造有限公司,PUBLIC,ACTIVE
600000287,交通银行,交通银行深圳南山支行,622200000000000287,上海融信电子供应链有限公司,PUBLIC,ACTIVE
600000288,兴业银行,兴业银行深圳福田支行,622200000000000288,杭州嘉禾医疗科技有限公司,PUBLIC,ACTIVE
600000289,平安银行,平安银行杭州余杭支行,622200000000000289,深圳明川电子贸易有限公司,PUBLIC,ACTIVE
600000290,交通银行,交通银行深圳南山支行,622200000000000290,杭州启元制造贸易有限公司,PUBLIC,ACTIVE
600000291,兴业银行,兴业银行深圳福田支行,622200000000000291,苏州启元科技有限公司,PUBLIC,ACTIVE
600000292,中信银行,中信银行深圳南山支行,622200000000000292,北京明川物流供应链有限公司,PUBLIC,ACTIVE
600000293,中国工商银行,中国工商银行北京丰台支行,622200000000000293,北京恒越材料贸易有限公司,PUBLIC,ACTIVE
600000294,浦发银行,浦发银行上海浦东新支行,622200000000000294,北京华盛贸易科技有限公司,PUBLIC,ACTIVE
600000295,中国建设银行,中国建设银行北京海淀支行,622200000000000295,深圳智联材料制造有限公司,PUBLIC,ACTIVE
600000296,交通银行,交通银行上海浦东新支行,622200000000000296,上海安拓材料贸易有限公司,PUBLIC,ACTIVE
600000297,浦发银行,浦发银行苏州虎丘支行,622200000000000297,苏州智联电子供应链有限公司,PUBLIC,ACTIVE
600000298,招商银行,招商银行苏州虎丘支行,622200000000000298,北京启元科技供应链有限公司,PUBLIC,ACTIVE
600000299,交通银行,交通银行苏州吴中支行,622200000000000299,深圳融信供应链制造有限公司,PUBLIC,ACTIVE
600000300,浦发银行,浦发银行苏州吴中支行,622200000000000300,苏州智联贸易科技有限公司,PUBLIC,ACTIVE
600000301,平安银行,平安银行杭州余杭支行,622200000000000301,深圳融信供应链制造有限公司,PUBLIC,ACTIVE
600000302,中国工商银行,中国工商银行北京海淀支行,622200000000000302,杭州启元材料供应链有限公司,PUBLIC,ACTIVE
600000303,平安银行,平安银行杭州余杭支行,622200000000000303,深圳智联贸易有限公司,PUBLIC,ACTIVE
600000304,中国农业银行,中国农业银行苏州虎丘支行,622200000000000304,杭州远辰电子科技有限公司,PUBLIC,ACTIVE
600000305,中信银行,中信银行杭州滨江支行,622200000000000305,李磊,PUBLIC,ACTIVE
600000306,浦发银行,浦发银行苏州吴中支行,622200000000000306,杭州启元供应链科技有限公司,PUBLIC,ACTIVE
600000307,中信银行,中信银行杭州余杭支行,622200000000000307,北京云启科技科技有限公司,PUBLIC,ACTIVE
600000308,中国建设银行,中国建设银行苏州工业园支行,622200000000000308,杭州启元制造贸易有限公司,PUBLIC,ACTIVE
600000309,兴业银行,兴业银行杭州西湖支行,622200000000000309,朱倩娜,PUBLIC,ACTIVE
600000310,中信银行,中信银行杭州余杭支行,622200000000000310,苏州嘉禾物流科技有限公司,PUBLIC,ACTIVE
600000311,中信银行,中信银行苏州工业园支行,622200000000000311,苏州明川电子贸易有限公司,PUBLIC,ACTIVE
600000312,中信银行,中信银行北京朝阳支行,622200000000000312,杨婷颖,PUBLIC,ACTIVE
600000313,招商银行,招商银行苏州吴中支行,622200000000000313,苏州融信贸易供应链有限公司,PUBLIC,ACTIVE
600000314,浦发银行,浦发银行上海闵行支行,622200000000000314,北京云启材料制造有限公司,PUBLIC,ACTIVE
600000315,中国建设银行,中国建设银行杭州滨江支行,622200000000000315,深圳融信制造供应链有限公司,PUBLIC,ACTIVE
600000316,平安银行,平安银行上海闵行支行,622200000000000316,苏州华盛科技制造有限公司,PUBLIC,ACTIVE
600000317,兴业银行,兴业银行北京海淀支行,622200000000000317,北京明川科技科技有限公司,PUBLIC,ACTIVE
600000318,兴业银行,兴业银行北京朝阳支行,622200000000000318,深圳智联贸易贸易有限公司,PUBLIC,ACTIVE
600000319,平安银行,平安银行上海浦东新支行,622200000000000319,杭州启元供应链贸易有限公司,PUBLIC,ACTIVE
600000320,平安银行,平安银行北京丰台支行,622200000000000320,北京远辰制造供应链有限公司,PUBLIC,ACTIVE
600000321,中国银行,中国银行北京海淀支行,622200000000000321,深圳智联电子有限公司,PUBLIC,ACTIVE
600000322,兴业银行,兴业银行上海浦东新支行,622200000000000322,杭州安拓制造科技有限公司,PUBLIC,ACTIVE
600000323,兴业银行,兴业银行北京海淀支行,622200000000000323,上海智联科技制造有限公司,PUBLIC,ACTIVE
600000324,中国银行,中国银行北京海淀支行,622200000000000324,苏州融信电子制造有限公司,PUBLIC,ACTIVE
600000325,中信银行,中信银行苏州虎丘支行,622200000000000325,北京远辰医疗供应链有限公司,PUBLIC,ACTIVE
600000326,浦发银行,浦发银行杭州余杭支行,622200000000000326,深圳云启贸易制造有限公司,PUBLIC,ACTIVE
600000327,浦发银行,浦发银行深圳南山支行,622200000000000327,深圳云启材料供应链有限公司,PUBLIC,ACTIVE
600000328,中国银行,中国银行北京朝阳支行,622200000000000328,苏州远辰电子科技有限公司,PUBLIC,ACTIVE
600000329,中信银行,中信银行上海徐汇支行,622200000000000329,杭州智联物流供应链有限公司,PUBLIC,ACTIVE
600000330,平安银行,平安银行上海闵行支行,622200000000000330,深圳融信医疗供应链有限公司,PUBLIC,ACTIVE
600000331,招商银行,招商银行杭州西湖支行,622200000000000331,苏州明川科技贸易有限公司,PUBLIC,ACTIVE
600000332,中信银行,中信银行深圳福田支行,622200000000000332,苏州启元贸易有限公司,PUBLIC,ACTIVE
600000333,中信银行,中信银行北京海淀支行,622200000000000333,杭州恒越材料有限公司,PUBLIC,ACTIVE
600000334,中国建设银行,中国建设银行北京丰台支行,622200000000000334,北京智联制造科技有限公司,PUBLIC,ACTIVE
600000335,兴业银行,兴业银行苏州虎丘支行,622200000000000335,苏州云启制造有限公司,PUBLIC,ACTIVE
600000336,平安银行,平安银行苏州虎丘支行,622200000000000336,北京安拓医疗贸易有限公司,PUBLIC,ACTIVE
600000337,中国工商银行,中国工商银行深圳南山支行,622200000000000337,苏州融信科技供应链有限公司,PUBLIC,ACTIVE
600000338,中信银行,中信银行杭州余杭支行,622200000000000338,深圳明川制造有限公司,PUBLIC,ACTIVE
600000339,交通银行,交通银行苏州工业园支行,622200000000000339,深圳明川制造制造有限公司,PUBLIC,ACTIVE
600000340,平安银行,平安银行上海闵行支行,622200000000000340,杭州华盛供应链供应链有限公司,PUBLIC,ACTIVE
600000341,中国农业银行,中国农业银行上海浦东新支行,622200000000000341,杭州启元物流供应链有限公司,PUBLIC,ACTIVE
600000342,中信银行,中信银行上海闵行支行,622200000000000342,苏州智联贸易科技有限公司,PUBLIC,ACTIVE
600000343,兴业银行,兴业银行苏州虎丘支行,622200000000000343,苏州启元材料制造有限公司,PUBLIC,ACTIVE
600000344,交通银行,交通银行苏州虎丘支行,622200000000000344,北京明川贸易供应链有限公司,PUBLIC,ACTIVE
600000345,平安银行,平安银行北京丰台支行,622200000000000345,杭州嘉禾材料制造有限公司,PUBLIC,ACTIVE
600000346,交通银行,交通银行苏州工业园支行,622200000000000346,杭州启元供应链贸易有限公司,PUBLIC,ACTIVE
600000347,中国银行,中国银行深圳宝安支行,622200000000000347,上海安拓材料制造有限公司,PUBLIC,ACTIVE
600000348,浦发银行,浦发银行深圳南山支行,622200000000000348,杭州远辰贸易制造有限公司,PUBLIC,ACTIVE
600000349,中国工商银行,中国工商银行深圳福田支行,622200000000000349,深圳安拓电子有限公司,PUBLIC,ACTIVE
600000350,交通银行,交通银行上海浦东新支行,622200000000000350,上海智联供应链贸易有限公司,PUBLIC,ACTIVE
600000351,交通银行,交通银行上海闵行支行,622200000000000351,深圳华盛供应链贸易有限公司,PUBLIC,ACTIVE
600000352,交通银行,交通银行深圳宝安支行,622200000000000352,苏州华盛贸易制造有限公司,PUBLIC,ACTIVE
600000353,交通银行,交通银行苏州工业园支行,622200000000000353,苏州华盛贸易贸易有限公司,PUBLIC,ACTIVE
600000354,中国银行,中国银行上海浦东新支行,622200000000000354,深圳恒越科技有限公司,PUBLIC,ACTIVE
600000355,浦发银行,浦发银行苏州工业园支行,622200000000000355,杭州远辰供应链有限公司,PUBLIC,ACTIVE
600000356,招商银行,招商银行杭州西湖支行,622200000000000356,深圳明川制造科技有限公司,PUBLIC,ACTIVE
600000357,兴业银行,兴业银行北京丰台支行,622200000000000357,苏州远辰材料科技有限公司,PUBLIC,ACTIVE
600000358,交通银行,交通银行北京朝阳支行,622200000000000358,上海云启供应链科技有限公司,PUBLIC,ACTIVE
600000359,中国建设银行,中国建设银行北京海淀支行,622200000000000359,北京安拓材料供应链有限公司,PUBLIC,ACTIVE
600000360,中信银行,中信银行苏州虎丘支行,622200000000000360,苏州云启供应链制造有限公司,PUBLIC,ACTIVE
600000361,中信银行,中信银行杭州滨江支行,622200000000000361,上海远辰物流科技有限公司,PUBLIC,ACTIVE
600000362,中国农业银行,中国农业银行深圳福田支行,622200000000000362,陈琳,PUBLIC,ACTIVE
600000363,平安银行,平安银行北京朝阳支行,622200000000000363,上海华盛物流供应链有限公司,PUBLIC,ACTIVE
600000364,中国建设银行,中国建设银行上海浦东新支行,622200000000000364,北京启元供应链科技有限公司,PUBLIC,ACTIVE
600000365,浦发银行,浦发银行上海闵行支行,622200000000000365,杭州启元物流供应链有限公司,PUBLIC,ACTIVE
600000366,中国建设银行,中国建设银行北京海淀支行,622200000000000366,上海云启电子制造有限公司,PUBLIC,ACTIVE
600000367,兴业银行,兴业银行杭州滨江支行,622200000000000367,杭州启元医疗有限公司,PUBLIC,ACTIVE
600000368,招商银行,招商银行深圳宝安支行,622200000000000368,北京嘉禾物流有限公司,PUBLIC,ACTIVE
600000369,中国建设银行,中国建设银行杭州余杭支行,622200000000000369,杭州启元电子贸易有限公司,PUBLIC,ACTIVE
600000370,中国工商银行,中国工商银行杭州余杭支行,622200000000000370,深圳智联供应链科技有限公司,PUBLIC,ACTIVE
600000371,招商银行,招商银行北京朝阳支行,622200000000000371,杭州华盛供应链贸易有限公司,PUBLIC,ACTIVE
600000372,兴业银行,兴业银行上海浦东新支行,622200000000000372,北京启元材料有限公司,PUBLIC,ACTIVE
600000373,中国工商银行,中国工商银行深圳福田支行,622200000000000373,上海嘉禾科技科技有限公司,PUBLIC,ACTIVE
600000374,中国银行,中国银行深圳宝安支行,622200000000000374,苏州远辰医疗制造有限公司,PUBLIC,ACTIVE
600000375,中国建设银行,中国建设银行深圳南山支行,622200000000000375,北京融信贸易科技有限公司,PUBLIC,ACTIVE
600000376,浦发银行,浦发银行苏州吴中支行,622200000000000376,杭州智联制造贸易有限公司,PUBLIC,ACTIVE
600000377,中国农业银行,中国农业银行苏州吴中支行,622200000000000377,北京云启物流供应链有限公司,PUBLIC,ACTIVE
600000378,招商银行,招商银行苏州虎丘支行,622200000000000378,孙颖斌,PUBLIC,ACTIVE
600000379,平安银行,平安银行杭州余杭支行,622200000000000379,北京恒越科技供应链有限公司,PUBLIC,ACTIVE
600000380,平安银行,平安银行深圳宝安支行,622200000000000380,张艳琳,PUBLIC,ACTIVE
600000381,中国银行,中国银行北京朝阳支行,622200000000000381,杭州智联医疗有限公司,PUBLIC,ACTIVE
600000382,中国工商银行,中国工商银行杭州滨江支行,622200000000000382,杭州远辰供应链有限公司,PUBLIC,ACTIVE
600000383,交通银行,交通银行深圳南山支行,622200000000000383,吴伟,PUBLIC,ACTIVE
600000384,兴业银行,兴业银行苏州虎丘支行,622200000000000384,苏州智联物流贸易有限公司,PUBLIC,ACTIVE
600000385,招商银行,招商银行苏州吴中支行,622200000000000385,苏州云启贸易有限公司,PUBLIC,ACTIVE
600000386,中国工商银行,中国工商银行苏州吴中支行,622200000000000386,上海云启制造供应链有限公司,PUBLIC,ACTIVE
600000387,浦发银行,浦发银行上海徐汇支行,622200000000000387,杭州启元材料有限公司,PUBLIC,ACTIVE
600000388,中信银行,中信银行上海浦东新支行,622200000000000388,深圳启元电子有限公司,PUBLIC,ACTIVE
600000389,招商银行,招商银行上海闵行支行,622200000000000389,上海华盛供应链有限公司,PUBLIC,ACTIVE
600000390,中国农业银行,中国农业银行北京朝阳支行,622200000000000390,上海安拓供应链供应链有限公司,PUBLIC,ACTIVE
600000391,兴业银行,兴业银行苏州虎丘支行,622200000000000391,北京恒越物流供应链有限公司,PUBLIC,ACTIVE
600000392,中国农业银行,中国农业银行杭州滨江支行,622200000000000392,杭州云启贸易贸易有限公司,PUBLIC,ACTIVE
600000393,浦发银行,浦发银行北京丰台支行,622200000000000393,北京安拓医疗贸易有限公司,PUBLIC,ACTIVE
600000394,浦发银行,浦发银行北京海淀支行,622200000000000394,深圳华盛制造供应链有限公司,PUBLIC,ACTIVE
600000395,中国建设银行,中国建设银行深圳南山支行,622200000000000395,上海融信电子科技有限公司,PUBLIC,ACTIVE
600000396,中国农业银行,中国农业银行上海闵行支行,622200000000000396,深圳嘉禾医疗有限公司,PUBLIC,ACTIVE
600000397,中国农业银行,中国农业银行上海闵行支行,622200000000000397,杭州华盛贸易制造有限公司,PUBLIC,ACTIVE
600000398,交通银行,交通银行苏州虎丘支行,622200000000000398,杭州恒越制造供应链有限公司,PUBLIC,ACTIVE
600000399,中信银行,中信银行深圳南山支行,622200000000000399,深圳智联供应链供应链有限公司,PUBLIC,ACTIVE
600000400,兴业银行,兴业银行上海徐汇支行,622200000000000400,北京安拓制造制造有限公司,PUBLIC,ACTIVE
600000401,浦发银行,浦发银行深圳福田支行,622200000000000401,苏州智联供应链制造有限公司,PUBLIC,ACTIVE
600000402,浦发银行,浦发银行上海徐汇支行,622200000000000402,北京融信制造供应链有限公司,PUBLIC,ACTIVE
600000403,中国建设银行,中国建设银行杭州西湖支行,622200000000000403,上海嘉禾制造有限公司,PUBLIC,ACTIVE
600000404,中国农业银行,中国农业银行上海浦东新支行,622200000000000404,上海智联供应链制造有限公司,PUBLIC,ACTIVE
600000405,中国建设银行,中国建设银行北京朝阳支行,622200000000000405,深圳融信制造供应链有限公司,PUBLIC,ACTIVE
600000406,兴业银行,兴业银行杭州余杭支行,622200000000000406,苏州智联科技制造有限公司,PUBLIC,ACTIVE
600000407,招商银行,招商银行深圳南山支行,622200000000000407,北京融信物流科技有限公司,PUBLIC,ACTIVE
600000408,中国农业银行,中国农业银行深圳福田支行,622200000000000408,杭州融信制造科技有限公司,PUBLIC,ACTIVE
600000409,招商银行,招商银行北京海淀支行,622200000000000409,北京云启供应链有限公司,PUBLIC,ACTIVE
600000410,浦发银行,浦发银行苏州工业园支行,622200000000000410,深圳远辰科技有限公司,PUBLIC,ACTIVE
600000411,浦发银行,浦发银行杭州西湖支行,622200000000000411,苏州华盛贸易科技有限公司,PUBLIC,ACTIVE
600000412,浦发银行,浦发银行北京丰台支行,622200000000000412,杭州融信制造有限公司,PUBLIC,ACTIVE
600000413,中国农业银行,中国农业银行杭州西湖支行,622200000000000413,杭州启元科技贸易有限公司,PUBLIC,ACTIVE
600000414,中国工商银行,中国工商银行苏州吴中支行,622200000000000414,上海安拓医疗制造有限公司,PUBLIC,ACTIVE
600000415,中国工商银行,中国工商银行上海闵行支行,622200000000000415,深圳恒越贸易制造有限公司,PUBLIC,ACTIVE
600000416,中国农业银行,中国农业银行苏州工业园支行,622200000000000416,北京启元供应链供应链有限公司,PUBLIC,ACTIVE
600000417,中信银行,中信银行上海浦东新支行,622200000000000417,深圳启元制造科技有限公司,PUBLIC,ACTIVE
600000418,招商银行,招商银行上海浦东新支行,622200000000000418,深圳远辰供应链有限公司,PUBLIC,ACTIVE
600000419,中信银行,中信银行深圳宝安支行,622200000000000419,苏州融信电子有限公司,PUBLIC,ACTIVE
600000420,招商银行,招商银行上海闵行支行,622200000000000420,深圳嘉禾电子制造有限公司,PUBLIC,ACTIVE
600000421,中信银行,中信银行杭州滨江支行,622200000000000421,苏州明川科技科技有限公司,PUBLIC,ACTIVE
600000422,中国银行,中国银行杭州滨江支行,622200000000000422,北京华盛贸易科技有限公司,PUBLIC,ACTIVE
600000423,中国建设银行,中国建设银行深圳福田支行,622200000000000423,深圳恒越材料科技有限公司,PUBLIC,ACTIVE
600000424,浦发银行,浦发银行深圳福田支行,622200000000000424,北京恒越科技有限公司,PUBLIC,ACTIVE
600000425,中信银行,中信银行深圳宝安支行,622200000000000425,北京云启医疗有限公司,PUBLIC,ACTIVE
600000426,中国建设银行,中国建设银行北京朝阳支行,622200000000000426,杭州嘉禾物流贸易有限公司,PUBLIC,ACTIVE
600000427,兴业银行,兴业银行上海浦东新支行,622200000000000427,周杰,PUBLIC,ACTIVE
600000428,中国工商银行,中国工商银行苏州虎丘支行,622200000000000428,孙超,PUBLIC,ACTIVE
600000429,平安银行,平安银行杭州西湖支行,622200000000000429,深圳嘉禾供应链科技有限公司,PUBLIC,ACTIVE
600000430,中国农业银行,中国农业银行苏州吴中支行,622200000000000430,北京明川科技科技有限公司,PUBLIC,ACTIVE
600000431,中国工商银行,中国工商银行苏州虎丘支行,622200000000000431,北京远辰电子贸易有限公司,PUBLIC,ACTIVE
600000432,兴业银行,兴业银行杭州西湖支行,622200000000000432,上海云启制造有限公司,PUBLIC,ACTIVE
600000433,中国工商银行,中国工商银行苏州虎丘支行,622200000000000433,北京智联供应链供应链有限公司,PUBLIC,ACTIVE
600000434,浦发银行,浦发银行深圳宝安支行,622200000000000434,苏州智联材料科技有限公司,PUBLIC,ACTIVE
600000435,平安银行,平安银行苏州虎丘支行,622200000000000435,深圳智联贸易制造有限公司,PUBLIC,ACTIVE
600000436,中国农业银行,中国农业银行北京海淀支行,622200000000000436,胡敏勇,PUBLIC,ACTIVE
600000437,兴业银行,兴业银行苏州吴中支行,622200000000000437,上海云启贸易制造有限公司,PUBLIC,ACTIVE
600000438,兴业银行,兴业银行上海浦东新支行,622200000000000438,北京智联医疗供应链有限公司,PUBLIC,ACTIVE
600000439,招商银行,招商银行杭州滨江支行,622200000000000439,杭州嘉禾材料贸易有限公司,PUBLIC,ACTIVE
600000440,中信银行,中信银行苏州吴中支行,622200000000000440,深圳智联科技有限公司,PUBLIC,ACTIVE
600000441,浦发银行,浦发银行上海闵行支行,622200000000000441,北京嘉禾电子科技有限公司,PUBLIC,ACTIVE
600000442,中国工商银行,中国工商银行杭州余杭支行,622200000000000442,陈雪,PUBLIC,ACTIVE
600000443,中信银行,中信银行杭州余杭支行,622200000000000443,上海明川电子科技有限公司,PUBLIC,ACTIVE
600000444,中国工商银行,中国工商银行上海浦东新支行,622200000000000444,杭州启元科技科技有限公司,PUBLIC,ACTIVE
600000445,中信银行,中信银行深圳宝安支行,622200000000000445,深圳嘉禾科技制造有限公司,PUBLIC,ACTIVE
600000446,中信银行,中信银行上海闵行支行,622200000000000446,苏州智联电子贸易有限公司,PUBLIC,ACTIVE
600000447,交通银行,交通银行上海徐汇支行,622200000000000447,深圳融信医疗贸易有限公司,PUBLIC,ACTIVE
600000448,中国银行,中国银行北京海淀支行,622200000000000448,杭州安拓贸易科技有限公司,PUBLIC,ACTIVE
600000449,浦发银行,浦发银行苏州吴中支行,622200000000000449,吴斌雪,PUBLIC,ACTIVE
600000450,中国工商银行,中国工商银行北京朝阳支行,622200000000000450,北京启元医疗制造有限公司,PUBLIC,ACTIVE
600000451,中国农业银行,中国农业银行深圳福田支行,622200000000000451,深圳嘉禾贸易贸易有限公司,PUBLIC,ACTIVE
600000452,中国银行,中国银行上海闵行支行,622200000000000452,北京安拓电子贸易有限公司,PUBLIC,ACTIVE
600000453,中国建设银行,中国建设银行杭州滨江支行,622200000000000453,深圳安拓科技科技有限公司,PUBLIC,ACTIVE
600000454,中国农业银行,中国农业银行苏州虎丘支行,622200000000000454,北京华盛供应链供应链有限公司,PUBLIC,ACTIVE
600000455,中信银行,中信银行杭州滨江支行,622200000000000455,苏州明川电子制造有限公司,PUBLIC,ACTIVE
600000456,中国建设银行,中国建设银行杭州余杭支行,622200000000000456,北京明川科技科技有限公司,PUBLIC,ACTIVE
600000457,交通银行,交通银行苏州吴中支行,622200000000000457,杭州嘉禾贸易制造有限公司,PUBLIC,ACTIVE
600000458,浦发银行,浦发银行深圳南山支行,622200000000000458,北京恒越科技科技有限公司,PUBLIC,ACTIVE
600000459,中国工商银行,中国工商银行苏州吴中支行,622200000000000459,苏州安拓材料制造有限公司,PUBLIC,ACTIVE
600000460,中信银行,中信银行北京海淀支行,622200000000000460,杭州恒越材料有限公司,PUBLIC,ACTIVE
600000461,中国农业银行,中国农业银行北京丰台支行,622200000000000461,深圳华盛贸易贸易有限公司,PUBLIC,ACTIVE
600000462,中国建设银行,中国建设银行北京海淀支行,622200000000000462,李涛琳,PUBLIC,ACTIVE
600000463,中国农业银行,中国农业银行苏州工业园支行,622200000000000463,深圳启元供应链有限公司,PUBLIC,ACTIVE
600000464,中信银行,中信银行北京丰台支行,622200000000000464,杭州启元医疗有限公司,PUBLIC,ACTIVE
600000465,浦发银行,浦发银行苏州工业园支行,622200000000000465,王斌敏,PUBLIC,ACTIVE
600000466,中国农业银行,中国农业银行苏州工业园支行,622200000000000466,深圳恒越电子制造有限公司,PUBLIC,ACTIVE
600000467,中国农业银行,中国农业银行上海浦东新支行,622200000000000467,上海嘉禾电子有限公司,PUBLIC,ACTIVE
600000468,兴业银行,兴业银行深圳南山支行,622200000000000468,上海安拓电子供应链有限公司,PUBLIC,ACTIVE
600000469,兴业银行,兴业银行苏州虎丘支行,622200000000000469,深圳安拓物流供应链有限公司,PUBLIC,ACTIVE
600000470,中国建设银行,中国建设银行深圳南山支行,622200000000000470,上海嘉禾贸易贸易有限公司,PUBLIC,ACTIVE
600000471,兴业银行,兴业银行上海徐汇支行,622200000000000471,上海远辰医疗科技有限公司,PUBLIC,ACTIVE
600000472,平安银行,平安银行苏州工业园支行,622200000000000472,杭州智联物流有限公司,PUBLIC,ACTIVE
600000473,中国建设银行,中国建设银行上海浦东新支行,622200000000000473,苏州嘉禾供应链科技有限公司,PUBLIC,ACTIVE
600000474,中国银行,中国银行上海徐汇支行,622200000000000474,杭州华盛材料贸易有限公司,PUBLIC,ACTIVE
600000475,招商银行,招商银行杭州滨江支行,622200000000000475,苏州启元物流制造有限公司,PUBLIC,ACTIVE
